date,water_level_ft
2017-08-30T20:15:00.000-05:00,97.62
2017-08-30T20:30:00.000-05:00,97.48
2017-08-30T20:45:00.000-05:00,97.38
2017-08-30T21:00:00.000-05:00,97.32
2017-08-30T21:15:00.000-05:00,97.22
2017-08-30T21:30:00.000-05:00,97.1
2017-08-30T21:45:00.000-05:00,97.03
2017-08-30T22:00:00.000-05:00,96.96
2017-08-30T22:15:00.000-05:00,96.82
2017-08-30T22:30:00.000-05:00,96.69
2017-08-30T22:45:00.000-05:00,96.65
2017-08-30T23:00:00.000-05:00,96.5
2017-08-30T23:15:00.000-05:00,96.43
2017-08-30T23:30:00.000-05:00,96.35
2017-08-30T23:45:00.000-05:00,96.23
2017-08-31T00:00:00.000-05:00,96.12
2017-08-31T00:15:00.000-05:00,96.04
2017-08-31T00:30:00.000-05:00,95.94
2017-08-31T00:45:00.000-05:00,95.78
2017-08-31T01:00:00.000-05:00,95.67
2017-08-31T01:15:00.000-05:00,95.57
2017-08-31T01:30:00.000-05:00,95.48
2017-08-31T01:45:00.000-05:00,95.35
2017-08-31T02:00:00.000-05:00,95.25
2017-08-31T02:15:00.000-05:00,95.11
2017-08-31T02:30:00.000-05:00,95.03
2017-08-31T02:45:00.000-05:00,94.88
2017-08-31T03:00:00.000-05:00,94.81
2017-08-31T03:15:00.000-05:00,94.71
2017-08-31T03:30:00.000-05:00,94.53
2017-08-31T03:45:00.000-05:00,94.45
2017-08-31T04:00:00.000-05:00,94.36
2017-08-31T04:15:00.000-05:00,94.24
2017-08-31T04:30:00.000-05:00,94.03
2017-08-31T04:45:00.000-05:00,93.86
2017-08-31T05:00:00.000-05:00,93.82
2017-08-31T05:15:00.000-05:00,93.7
2017-08-31T05:30:00.000-05:00,93.53
2017-08-31T05:45:00.000-05:00,93.41
2017-08-31T06:00:00.000-05:00,93.35
2017-08-31T06:15:00.000-05:00,93.18
2017-08-31T06:30:00.000-05:00,93.1
2017-08-31T06:45:00.000-05:00,92.95
2017-08-31T07:00:00.000-05:00,92.85
2017-08-31T07:15:00.000-05:00,92.74
2017-08-31T07:30:00.000-05:00,92.61
2017-08-31T07:45:00.000-05:00,92.5
2017-08-31T08:00:00.000-05:00,92.31
2017-08-31T08:15:00.000-05:00,92.28
2017-08-31T08:30:00.000-05:00,92.12
2017-08-31T08:45:00.000-05:00,91.96
2017-08-31T09:00:00.000-05:00,91.89
2017-08-31T09:15:00.000-05:00,91.73
2017-08-31T09:30:00.000-05:00,91.49
2017-08-31T09:45:00.000-05:00,91.44
2017-08-31T10:00:00.000-05:00,91.45
2017-08-31T10:15:00.000-05:00,91.24
2017-08-31T10:30:00.000-05:00,91.1
2017-08-31T10:45:00.000-05:00,91.1
2017-08-31T11:00:00.000-05:00,90.97
2017-08-31T11:15:00.000-05:00,90.84
2017-08-31T11:30:00.000-05:00,90.74
2017-08-31T11:45:00.000-05:00,90.61
2017-08-31T12:00:00.000-05:00,90.5
2017-08-31T12:15:00.000-05:00,90.41
2017-08-31T12:30:00.000-05:00,90.21
2017-08-31T12:45:00.000-05:00,90.22
2017-08-31T13:00:00.000-05:00,89.99
2017-08-31T13:15:00.000-05:00,89.98
2017-08-31T13:30:00.000-05:00,89.85
2017-08-31T13:45:00.000-05:00,89.78
2017-08-31T14:00:00.000-05:00,89.63
2017-08-31T14:15:00.000-05:00,89.52
2017-08-31T14:30:00.000-05:00,89.45
2017-08-31T14:45:00.000-05:00,89.38
2017-08-31T15:00:00.000-05:00,89.25
2017-08-31T15:15:00.000-05:00,89.07
2017-08-31T15:30:00.000-05:00,89.03
2017-08-31T15:45:00.000-05:00,88.86
2017-08-31T16:00:00.000-05:00,88.8
2017-08-31T16:15:00.000-05:00,88.69
2017-08-31T16:30:00.000-05:00,88.61
2017-08-31T16:45:00.000-05:00,88.52
2017-08-31T17:00:00.000-05:00,88.41
2017-08-31T17:15:00.000-05:00,88.35
2017-08-31T17:30:00.000-05:00,88.26
2017-08-31T17:45:00.000-05:00,88.16
2017-08-31T18:00:00.000-05:00,88.11
2017-08-31T18:15:00.000-05:00,87.94
2017-08-31T18:30:00.000-05:00,87.89
2017-08-31T18:45:00.000-05:00,87.83
2017-08-31T19:00:00.000-05:00,87.75
2017-08-31T19:15:00.000-05:00,87.66
2017-08-31T19:30:00.000-05:00,87.52
2017-08-31T19:45:00.000-05:00,87.46
2017-08-31T20:00:00.000-05:00,87.27
2017-08-31T20:15:00.000-05:00,87.28
2017-08-31T20:30:00.000-05:00,87.17
2017-08-31T20:45:00.000-05:00,87.06
2017-08-31T21:00:00.000-05:00,86.99
2017-08-31T21:15:00.000-05:00,86.8
2017-08-31T21:30:00.000-05:00,86.82
2017-08-31T21:45:00.000-05:00,86.69
2017-08-31T22:00:00.000-05:00,86.6
2017-08-31T22:15:00.000-05:00,86.49
2017-08-31T22:30:00.000-05:00,86.43
2017-08-31T22:45:00.000-05:00,86.28
2017-08-31T23:00:00.000-05:00,86.15
2017-08-31T23:15:00.000-05:00,86.08
2017-08-31T23:30:00.000-05:00,86.05
2017-08-31T23:45:00.000-05:00,85.92
2017-09-01T00:00:00.000-05:00,85.9
2017-09-01T00:15:00.000-05:00,85.78
2017-09-01T00:30:00.000-05:00,85.7
2017-09-01T00:45:00.000-05:00,85.61
2017-09-01T01:00:00.000-05:00,85.52
2017-09-01T01:15:00.000-05:00,85.4
2017-09-01T01:30:00.000-05:00,85.4
2017-09-01T01:45:00.000-05:00,85.27
2017-09-01T02:00:00.000-05:00,85.21
2017-09-01T02:15:00.000-05:00,85.11
2017-09-01T02:30:00.000-05:00,85.02
2017-09-01T02:45:00.000-05:00,85.02
2017-09-01T03:00:00.000-05:00,84.91
2017-09-01T03:15:00.000-05:00,84.85
2017-09-01T03:30:00.000-05:00,84.8
2017-09-01T03:45:00.000-05:00,84.76
2017-09-01T04:00:00.000-05:00,84.64
2017-09-01T04:15:00.000-05:00,84.56
2017-09-01T04:30:00.000-05:00,84.51
2017-09-01T04:45:00.000-05:00,84.46
2017-09-01T05:00:00.000-05:00,84.41
2017-09-01T05:15:00.000-05:00,84.32
2017-09-01T05:30:00.000-05:00,84.21
2017-09-01T05:45:00.000-05:00,84.15
2017-09-01T06:00:00.000-05:00,84.1
2017-09-01T06:15:00.000-05:00,84.0
2017-09-01T06:30:00.000-05:00,83.98
2017-09-01T06:45:00.000-05:00,83.92
2017-09-01T07:00:00.000-05:00,83.85
2017-09-01T07:15:00.000-05:00,83.84
2017-09-01T07:30:00.000-05:00,83.76
2017-09-01T07:45:00.000-05:00,83.67
2017-09-01T08:00:00.000-05:00,83.61
2017-09-01T08:15:00.000-05:00,83.58
2017-09-01T08:30:00.000-05:00,83.52
2017-09-01T08:45:00.000-05:00,83.45
2017-09-01T09:00:00.000-05:00,83.4
2017-09-01T09:15:00.000-05:00,83.39
2017-09-01T09:30:00.000-05:00,83.34
2017-09-01T09:45:00.000-05:00,83.27
2017-09-01T10:00:00.000-05:00,83.22
2017-09-01T10:15:00.000-05:00,83.15
2017-09-01T10:30:00.000-05:00,83.11
2017-09-01T10:45:00.000-05:00,83.05
2017-09-01T11:00:00.000-05:00,82.99
2017-09-01T11:15:00.000-05:00,82.93
2017-09-01T11:30:00.000-05:00,82.9
2017-09-01T11:45:00.000-05:00,82.82
2017-09-01T12:00:00.000-05:00,82.76
2017-09-01T12:15:00.000-05:00,82.71
2017-09-01T12:30:00.000-05:00,82.68
2017-09-01T12:45:00.000-05:00,82.63
2017-09-01T13:00:00.000-05:00,82.56
2017-09-01T13:15:00.000-05:00,82.48
2017-09-01T13:30:00.000-05:00,82.41
2017-09-01T13:45:00.000-05:00,82.36
2017-09-01T14:00:00.000-05:00,82.29
2017-09-01T14:15:00.000-05:00,82.23
2017-09-01T14:30:00.000-05:00,82.16
2017-09-01T14:45:00.000-05:00,82.1
2017-09-01T15:00:00.000-05:00,82.04
2017-09-01T15:15:00.000-05:00,81.98
2017-09-01T15:30:00.000-05:00,81.89
2017-09-01T15:45:00.000-05:00,81.83
2017-09-01T16:00:00.000-05:00,81.77
2017-09-01T16:15:00.000-05:00,81.71
2017-09-01T16:30:00.000-05:00,81.7
2017-09-01T16:45:00.000-05:00,81.69
2017-09-01T17:00:00.000-05:00,81.64
2017-09-01T17:15:00.000-05:00,81.61
2017-09-01T17:30:00.000-05:00,81.55
2017-09-01T17:45:00.000-05:00,81.48
2017-09-01T18:00:00.000-05:00,81.46
2017-09-01T18:15:00.000-05:00,81.39
2017-09-01T18:30:00.000-05:00,81.32
2017-09-01T18:45:00.000-05:00,81.25
2017-09-01T19:00:00.000-05:00,81.21
2017-09-01T19:15:00.000-05:00,81.16
2017-09-01T19:30:00.000-05:00,81.08
2017-09-01T19:45:00.000-05:00,81.01
2017-09-01T20:00:00.000-05:00,80.94
2017-09-01T20:15:00.000-05:00,80.88
2017-09-01T20:30:00.000-05:00,80.8
2017-09-01T20:45:00.000-05:00,80.74
2017-09-01T21:00:00.000-05:00,80.7
2017-09-01T21:15:00.000-05:00,80.63
2017-09-01T21:30:00.000-05:00,80.58
2017-09-01T21:45:00.000-05:00,80.5
2017-09-01T22:00:00.000-05:00,80.44
2017-09-01T22:15:00.000-05:00,80.39
2017-09-01T22:30:00.000-05:00,80.33
2017-09-01T22:45:00.000-05:00,80.28
2017-09-01T23:00:00.000-05:00,80.25
2017-09-01T23:15:00.000-05:00,80.21
2017-09-01T23:30:00.000-05:00,80.16
2017-09-01T23:45:00.000-05:00,80.12
2017-09-02T00:00:00.000-05:00,80.06
2017-09-02T00:15:00.000-05:00,80.02
2017-09-02T00:30:00.000-05:00,79.98
2017-09-02T00:45:00.000-05:00,79.94
2017-09-02T01:00:00.000-05:00,79.9
2017-09-02T01:15:00.000-05:00,79.85
2017-09-02T01:30:00.000-05:00,79.82
2017-09-02T01:45:00.000-05:00,79.77
2017-09-02T02:00:00.000-05:00,79.74
2017-09-02T02:15:00.000-05:00,79.67
2017-09-02T02:30:00.000-05:00,79.64
2017-09-02T02:45:00.000-05:00,79.6
2017-09-02T03:00:00.000-05:00,79.56
2017-09-02T03:15:00.000-05:00,79.53
2017-09-02T03:30:00.000-05:00,79.49
2017-09-02T03:45:00.000-05:00,79.47
2017-09-02T04:00:00.000-05:00,79.42
2017-09-02T04:15:00.000-05:00,79.37
2017-09-02T04:30:00.000-05:00,79.34
2017-09-02T04:45:00.000-05:00,79.31
2017-09-02T05:00:00.000-05:00,79.26
2017-09-02T05:15:00.000-05:00,79.22
2017-09-02T05:30:00.000-05:00,79.17
2017-09-02T05:45:00.000-05:00,79.18
2017-09-02T06:00:00.000-05:00,79.15
2017-09-02T06:15:00.000-05:00,79.1
2017-09-02T06:30:00.000-05:00,79.07
2017-09-02T06:45:00.000-05:00,79.04
2017-09-02T07:00:00.000-05:00,79.02
2017-09-02T07:15:00.000-05:00,79.0
2017-09-02T07:30:00.000-05:00,78.94
2017-09-02T07:45:00.000-05:00,78.92
2017-09-02T08:00:00.000-05:00,78.88
2017-09-02T08:15:00.000-05:00,78.87
2017-09-02T08:30:00.000-05:00,78.83
2017-09-02T08:45:00.000-05:00,78.81
2017-09-02T09:00:00.000-05:00,78.77
2017-09-02T09:15:00.000-05:00,78.73
2017-09-02T09:30:00.000-05:00,78.68
2017-09-02T09:45:00.000-05:00,78.64
2017-09-02T10:00:00.000-05:00,78.62
2017-09-02T10:15:00.000-05:00,78.6
2017-09-02T10:30:00.000-05:00,78.58
2017-09-02T10:45:00.000-05:00,78.55
2017-09-02T11:00:00.000-05:00,78.52
2017-09-02T11:15:00.000-05:00,78.51
2017-09-02T11:30:00.000-05:00,78.49
2017-09-02T11:45:00.000-05:00,78.44
2017-09-02T12:00:00.000-05:00,78.42
2017-09-02T12:15:00.000-05:00,78.4
2017-09-02T12:30:00.000-05:00,78.39
2017-09-02T12:45:00.000-05:00,78.37
2017-09-02T13:00:00.000-05:00,78.32
2017-09-02T13:15:00.000-05:00,78.3
2017-09-02T13:30:00.000-05:00,78.29
2017-09-02T13:45:00.000-05:00,78.25
2017-09-02T14:00:00.000-05:00,78.2
2017-09-02T14:15:00.000-05:00,78.21
2017-09-02T14:30:00.000-05:00,78.17
2017-09-02T14:45:00.000-05:00,78.15
2017-09-02T15:00:00.000-05:00,78.12
2017-09-02T15:15:00.000-05:00,78.09
2017-09-02T15:30:00.000-05:00,78.07
2017-09-02T15:45:00.000-05:00,78.04
2017-09-02T16:00:00.000-05:00,78.0
2017-09-02T16:15:00.000-05:00,77.99
2017-09-02T16:30:00.000-05:00,77.96
2017-09-02T16:45:00.000-05:00,77.93
2017-09-02T17:00:00.000-05:00,77.93
2017-09-02T17:15:00.000-05:00,77.91
2017-09-02T17:30:00.000-05:00,77.86
2017-09-02T17:45:00.000-05:00,77.83
2017-09-02T18:00:00.000-05:00,77.82
2017-09-02T18:15:00.000-05:00,77.78
2017-09-02T18:30:00.000-05:00,77.77
2017-09-02T18:45:00.000-05:00,77.74
2017-09-02T19:00:00.000-05:00,77.73
2017-09-02T19:15:00.000-05:00,77.7
2017-09-02T19:30:00.000-05:00,77.68
2017-09-02T19:45:00.000-05:00,77.65
2017-09-02T20:00:00.000-05:00,77.64
2017-09-02T20:15:00.000-05:00,77.62
2017-09-02T20:30:00.000-05:00,77.58
2017-09-02T20:45:00.000-05:00,77.55
2017-09-02T21:00:00.000-05:00,77.52
2017-09-02T21:15:00.000-05:00,77.51
2017-09-02T21:30:00.000-05:00,77.48
2017-09-02T21:45:00.000-05:00,77.5
2017-09-02T22:00:00.000-05:00,77.47
2017-09-02T22:15:00.000-05:00,77.44
2017-09-02T22:30:00.000-05:00,77.43
2017-09-02T22:45:00.000-05:00,77.4
2017-09-02T23:00:00.000-05:00,77.4
2017-09-02T23:15:00.000-05:00,77.37
2017-09-02T23:30:00.000-05:00,77.36
2017-09-02T23:45:00.000-05:00,77.34
2017-09-03T00:00:00.000-05:00,77.33
2017-09-03T00:15:00.000-05:00,77.31
2017-09-03T00:30:00.000-05:00,77.28
2017-09-03T00:45:00.000-05:00,77.26
2017-09-03T01:00:00.000-05:00,77.23
2017-09-03T01:15:00.000-05:00,77.2
2017-09-03T01:30:00.000-05:00,77.21
2017-09-03T01:45:00.000-05:00,77.19
2017-09-03T02:00:00.000-05:00,77.18
2017-09-03T02:15:00.000-05:00,77.15
2017-09-03T02:30:00.000-05:00,77.14
2017-09-03T02:45:00.000-05:00,77.13
2017-09-03T03:00:00.000-05:00,77.11
2017-09-03T03:15:00.000-05:00,77.09
2017-09-03T03:30:00.000-05:00,77.07
2017-09-03T03:45:00.000-05:00,77.04
2017-09-03T04:00:00.000-05:00,77.01
2017-09-03T04:15:00.000-05:00,76.97
2017-09-03T04:30:00.000-05:00,76.96
2017-09-03T04:45:00.000-05:00,76.94
2017-09-03T05:00:00.000-05:00,76.93
2017-09-03T05:15:00.000-05:00,76.93
2017-09-03T05:30:00.000-05:00,76.9
2017-09-03T05:45:00.000-05:00,76.88
2017-09-03T06:00:00.000-05:00,76.87
2017-09-03T06:15:00.000-05:00,76.85
2017-09-03T06:30:00.000-05:00,76.83
2017-09-03T06:45:00.000-05:00,76.79
2017-09-03T07:00:00.000-05:00,76.77
2017-09-03T07:15:00.000-05:00,76.77
2017-09-03T07:30:00.000-05:00,76.75
2017-09-03T07:45:00.000-05:00,76.75
2017-09-03T08:00:00.000-05:00,76.72
2017-09-03T08:15:00.000-05:00,76.72
2017-09-03T08:30:00.000-05:00,76.68
2017-09-03T08:45:00.000-05:00,76.67
2017-09-03T09:00:00.000-05:00,76.67
2017-09-03T09:15:00.000-05:00,76.66
2017-09-03T09:30:00.000-05:00,76.65
2017-09-03T09:45:00.000-05:00,76.65
2017-09-03T10:00:00.000-05:00,76.63
2017-09-03T10:15:00.000-05:00,76.63
2017-09-03T10:30:00.000-05:00,76.62
2017-09-03T10:45:00.000-05:00,76.61
2017-09-03T11:00:00.000-05:00,76.6
2017-09-03T11:15:00.000-05:00,76.59
2017-09-03T11:30:00.000-05:00,76.57
2017-09-03T11:45:00.000-05:00,76.56
2017-09-03T12:00:00.000-05:00,76.55
2017-09-03T12:15:00.000-05:00,76.53
2017-09-03T12:30:00.000-05:00,76.52
2017-09-03T12:45:00.000-05:00,76.51
2017-09-03T13:00:00.000-05:00,76.5
2017-09-03T13:15:00.000-05:00,76.52
2017-09-03T13:30:00.000-05:00,76.52
2017-09-03T13:45:00.000-05:00,76.47
2017-09-03T14:00:00.000-05:00,76.46
2017-09-03T14:15:00.000-05:00,76.47
2017-09-03T14:30:00.000-05:00,76.46
2017-09-03T14:45:00.000-05:00,76.45
2017-09-03T15:00:00.000-05:00,76.44
2017-09-03T15:15:00.000-05:00,76.41
2017-09-03T15:30:00.000-05:00,76.4
2017-09-03T15:45:00.000-05:00,76.38
2017-09-03T16:00:00.000-05:00,76.38
2017-09-03T16:15:00.000-05:00,76.36
2017-09-03T16:30:00.000-05:00,76.35
2017-09-03T16:45:00.000-05:00,76.33
2017-09-03T17:00:00.000-05:00,76.31
2017-09-03T17:15:00.000-05:00,76.31
2017-09-03T17:30:00.000-05:00,76.29
2017-09-03T17:45:00.000-05:00,76.29
2017-09-03T18:00:00.000-05:00,76.27
2017-09-03T18:15:00.000-05:00,76.26
2017-09-03T18:30:00.000-05:00,76.25
2017-09-03T18:45:00.000-05:00,76.25
2017-09-03T19:00:00.000-05:00,76.23
2017-09-03T19:15:00.000-05:00,76.22
2017-09-03T19:30:00.000-05:00,76.22
2017-09-03T19:45:00.000-05:00,76.2
2017-09-03T20:00:00.000-05:00,76.19
2017-09-03T20:15:00.000-05:00,76.18
2017-09-03T20:30:00.000-05:00,76.17
2017-09-03T20:45:00.000-05:00,76.15
2017-09-03T21:00:00.000-05:00,76.14
2017-09-03T21:15:00.000-05:00,76.13
2017-09-03T21:30:00.000-05:00,76.12
2017-09-03T21:45:00.000-05:00,76.11
2017-09-03T22:00:00.000-05:00,76.1
2017-09-03T22:15:00.000-05:00,76.1
2017-09-03T22:30:00.000-05:00,76.09
2017-09-03T22:45:00.000-05:00,76.08
2017-09-03T23:00:00.000-05:00,76.06
2017-09-03T23:15:00.000-05:00,76.06
2017-09-03T23:30:00.000-05:00,76.05
2017-09-03T23:45:00.000-05:00,76.04
2017-09-04T00:00:00.000-05:00,76.03
2017-09-04T00:30:00.000-05:00,76.02
2017-09-04T00:45:00.000-05:00,76.02
2017-09-04T01:00:00.000-05:00,76.0
2017-09-04T01:15:00.000-05:00,76.0
2017-09-04T01:30:00.000-05:00,75.98
2017-09-04T01:45:00.000-05:00,75.97
2017-09-04T02:00:00.000-05:00,75.97
2017-09-04T02:15:00.000-05:00,75.96
2017-09-04T02:30:00.000-05:00,75.95
2017-09-04T02:45:00.000-05:00,75.94
2017-09-04T03:00:00.000-05:00,75.93
2017-09-04T03:15:00.000-05:00,75.92
2017-09-04T03:30:00.000-05:00,75.92
2017-09-04T03:45:00.000-05:00,75.9
2017-09-04T04:00:00.000-05:00,75.9
2017-09-04T04:15:00.000-05:00,75.89
2017-09-04T04:30:00.000-05:00,75.88
2017-09-04T04:45:00.000-05:00,75.87
2017-09-04T05:00:00.000-05:00,75.87
2017-09-04T05:15:00.000-05:00,75.86
2017-09-04T05:30:00.000-05:00,75.84
2017-09-04T05:45:00.000-05:00,75.84
2017-09-04T06:00:00.000-05:00,75.83
2017-09-04T06:15:00.000-05:00,75.82
2017-09-04T06:30:00.000-05:00,75.81
2017-09-04T06:45:00.000-05:00,75.81
2017-09-04T07:00:00.000-05:00,75.8
2017-09-04T07:15:00.000-05:00,75.8
2017-09-04T07:30:00.000-05:00,75.78
2017-09-04T07:45:00.000-05:00,75.78
2017-09-04T08:00:00.000-05:00,75.78
2017-09-04T08:15:00.000-05:00,75.77
2017-09-04T08:30:00.000-05:00,75.78
2017-09-04T08:45:00.000-05:00,75.77
2017-09-04T09:00:00.000-05:00,75.76
2017-09-04T09:15:00.000-05:00,75.76
2017-09-04T09:30:00.000-05:00,75.75
2017-09-04T09:45:00.000-05:00,75.74
2017-09-04T10:00:00.000-05:00,75.74
2017-09-04T10:15:00.000-05:00,75.74
2017-09-04T10:30:00.000-05:00,75.74
2017-09-04T10:45:00.000-05:00,75.74
2017-09-04T11:00:00.000-05:00,75.74
2017-09-04T11:15:00.000-05:00,75.72
2017-09-04T11:30:00.000-05:00,75.72
2017-09-04T11:45:00.000-05:00,75.71
2017-09-04T12:00:00.000-05:00,75.71
2017-09-04T12:15:00.000-05:00,75.71
2017-09-04T12:30:00.000-05:00,75.7
2017-09-04T12:45:00.000-05:00,75.69
2017-09-04T13:00:00.000-05:00,75.68
2017-09-04T13:15:00.000-05:00,75.69
2017-09-04T13:30:00.000-05:00,75.68
2017-09-04T13:45:00.000-05:00,75.69
2017-09-04T14:00:00.000-05:00,75.68
2017-09-04T14:15:00.000-05:00,75.67
2017-09-04T14:30:00.000-05:00,75.67
2017-09-04T14:45:00.000-05:00,75.67
2017-09-04T15:00:00.000-05:00,75.66
2017-09-04T15:15:00.000-05:00,75.65
2017-09-04T15:30:00.000-05:00,75.65
2017-09-04T15:45:00.000-05:00,75.67
2017-09-04T16:00:00.000-05:00,75.65
2017-09-04T16:15:00.000-05:00,75.63
2017-09-04T16:30:00.000-05:00,75.63
2017-09-04T16:45:00.000-05:00,75.62
2017-09-04T17:00:00.000-05:00,75.62
2017-09-04T17:15:00.000-05:00,75.61
2017-09-04T17:30:00.000-05:00,75.6
2017-09-04T17:45:00.000-05:00,75.61
2017-09-04T18:00:00.000-05:00,75.6
2017-09-04T18:15:00.000-05:00,75.59
2017-09-04T18:30:00.000-05:00,75.58
2017-09-04T18:45:00.000-05:00,75.57
2017-09-04T19:00:00.000-05:00,75.56
2017-09-04T19:15:00.000-05:00,75.56
2017-09-04T19:30:00.000-05:00,75.56
2017-09-04T19:45:00.000-05:00,75.54
2017-09-04T20:00:00.000-05:00,75.54
2017-09-04T20:15:00.000-05:00,75.54
2017-09-04T20:30:00.000-05:00,75.53
2017-09-04T20:45:00.000-05:00,75.52
2017-09-04T21:00:00.000-05:00,75.52
2017-09-04T21:15:00.000-05:00,75.5
2017-09-04T21:30:00.000-05:00,75.5
2017-09-04T21:45:00.000-05:00,75.5
2017-09-04T22:00:00.000-05:00,75.49
2017-09-04T22:15:00.000-05:00,75.48
2017-09-04T22:30:00.000-05:00,75.48
2017-09-04T22:45:00.000-05:00,75.48
2017-09-04T23:00:00.000-05:00,75.47
2017-09-04T23:15:00.000-05:00,75.47
2017-09-04T23:30:00.000-05:00,75.47
2017-09-04T23:45:00.000-05:00,75.46
2017-09-05T00:00:00.000-05:00,75.46
2017-09-05T00:15:00.000-05:00,75.45
2017-09-05T00:30:00.000-05:00,75.44
2017-09-05T00:45:00.000-05:00,75.44
2017-09-05T01:00:00.000-05:00,75.43
2017-09-05T01:15:00.000-05:00,75.43
2017-09-05T01:30:00.000-05:00,75.43
2017-09-05T01:45:00.000-05:00,75.42
2017-09-05T02:00:00.000-05:00,75.42
2017-09-05T02:15:00.000-05:00,75.41
2017-09-05T02:30:00.000-05:00,75.41
2017-09-05T02:45:00.000-05:00,75.4
2017-09-05T03:00:00.000-05:00,75.4
2017-09-05T03:15:00.000-05:00,75.39
2017-09-05T03:30:00.000-05:00,75.39
2017-09-05T03:45:00.000-05:00,75.38
2017-09-05T04:00:00.000-05:00,75.38
2017-09-05T04:15:00.000-05:00,75.37
2017-09-05T04:30:00.000-05:00,75.37
2017-09-05T04:45:00.000-05:00,75.36
2017-09-05T05:00:00.000-05:00,75.35
2017-09-05T05:15:00.000-05:00,75.35
2017-09-05T05:30:00.000-05:00,75.34
2017-09-05T05:45:00.000-05:00,75.34
2017-09-05T06:00:00.000-05:00,75.33
2017-09-05T06:15:00.000-05:00,75.33
2017-09-05T06:30:00.000-05:00,75.32
2017-09-05T06:45:00.000-05:00,75.31
2017-09-05T07:00:00.000-05:00,75.31
2017-09-05T07:15:00.000-05:00,75.3
2017-09-05T07:30:00.000-05:00,75.3
2017-09-05T07:45:00.000-05:00,75.29
2017-09-05T08:00:00.000-05:00,75.29
2017-09-05T08:15:00.000-05:00,75.29
2017-09-05T08:30:00.000-05:00,75.28
2017-09-05T08:45:00.000-05:00,75.28
2017-09-05T09:00:00.000-05:00,75.28
2017-09-05T09:15:00.000-05:00,75.27
2017-09-05T09:30:00.000-05:00,75.28
2017-09-05T09:45:00.000-05:00,75.27
2017-09-05T10:00:00.000-05:00,75.27
2017-09-05T10:15:00.000-05:00,75.27
2017-09-05T10:30:00.000-05:00,75.27
2017-09-05T10:45:00.000-05:00,75.27
2017-09-05T11:00:00.000-05:00,75.26
2017-09-05T11:15:00.000-05:00,75.26
2017-09-05T11:30:00.000-05:00,75.26
2017-09-05T11:45:00.000-05:00,75.25
2017-09-05T12:00:00.000-05:00,75.25
2017-09-05T12:15:00.000-05:00,75.25
2017-09-05T12:30:00.000-05:00,75.24
2017-09-05T12:45:00.000-05:00,75.24
2017-09-05T13:00:00.000-05:00,75.24
2017-09-05T13:15:00.000-05:00,75.24
2017-09-05T13:30:00.000-05:00,75.24
2017-09-05T13:45:00.000-05:00,75.24
2017-09-05T14:00:00.000-05:00,75.24
2017-09-05T14:15:00.000-05:00,75.23
2017-09-05T14:30:00.000-05:00,75.23
2017-09-05T14:45:00.000-05:00,75.23
2017-09-05T15:00:00.000-05:00,75.22
2017-09-05T15:15:00.000-05:00,75.22
2017-09-05T15:30:00.000-05:00,75.22
2017-09-05T15:45:00.000-05:00,75.21
2017-09-05T16:00:00.000-05:00,75.21
2017-09-05T16:15:00.000-05:00,75.21
2017-09-05T16:30:00.000-05:00,75.2
2017-09-05T16:45:00.000-05:00,75.2
2017-09-05T17:00:00.000-05:00,75.2
2017-09-05T17:15:00.000-05:00,75.19
2017-09-05T17:30:00.000-05:00,75.19
2017-09-05T17:45:00.000-05:00,75.18
2017-09-05T18:00:00.000-05:00,75.18
2017-09-05T18:15:00.000-05:00,75.18
2017-09-05T18:30:00.000-05:00,75.17
2017-09-05T18:45:00.000-05:00,75.17
2017-09-05T19:00:00.000-05:00,75.16
2017-09-05T19:15:00.000-05:00,75.16
2017-09-05T19:30:00.000-05:00,75.15
2017-09-05T19:45:00.000-05:00,75.15
2017-09-05T20:00:00.000-05:00,75.15
2017-09-05T20:15:00.000-05:00,75.15
2017-09-05T20:30:00.000-05:00,75.14
2017-09-05T20:45:00.000-05:00,75.14
2017-09-05T21:00:00.000-05:00,75.13
2017-09-05T21:15:00.000-05:00,75.13
2017-09-05T21:30:00.000-05:00,75.13
2017-09-05T21:45:00.000-05:00,75.13
2017-09-05T22:00:00.000-05:00,75.12
2017-09-05T22:15:00.000-05:00,75.11
2017-09-05T22:30:00.000-05:00,75.11
2017-09-05T22:45:00.000-05:00,75.11
2017-09-05T23:00:00.000-05:00,75.11
2017-09-05T23:15:00.000-05:00,75.1
2017-09-05T23:30:00.000-05:00,75.1
2017-09-05T23:45:00.000-05:00,75.1
